Date,Ticker,Asset,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits,Log_Return,Squared_Return,Target_Date,Target_Squared_Return,Role,Forecast_Horizon,Split
2010-08-06,JPM,JPMorgan Chase,40.7400016784668,40.95000076293945,39.970001220703125,40.439998626708984,26.635103225708008,34906600,0.0,0.0,-2.031638369323106,4.127554463705849,2010-08-09,2.387050658089467,Stock,1,Train
2010-08-09,JPM,JPMorgan Chase,40.54999923706055,40.560001373291016,39.65999984741211,39.81999969482422,26.22675132751465,37790900,0.0,0.0,-1.5450083035665103,2.387050658089467,2010-08-10,2.7086691272350056,Stock,1,Train
2010-08-10,JPM,JPMorgan Chase,39.66999816894531,39.72999954223633,39.15999984741211,39.16999816894531,25.798643112182617,34166500,0.0,0.0,-1.645803489859894,2.7086691272350056,2010-08-11,13.246834871480084,Stock,1,Train
2010-08-11,JPM,JPMorgan Chase,38.650001525878906,38.779998779296875,37.75,37.77000045776367,24.87655258178711,46201600,0.0,0.0,-3.6396201548348537,13.246834871480084,2010-08-12,0.0112045920570084,Stock,1,Train
2010-08-12,JPM,JPMorgan Chase,37.36000061035156,37.9900016784668,37.220001220703125,37.810001373291016,24.90289878845215,35387300,0.0,0.0,0.1058517456493205,0.0112045920570084,2010-08-13,0.6777699550204443,Stock,1,Train
2010-08-13,JPM,JPMorgan Chase,37.79999923706055,38.040000915527344,37.5,37.5,24.69872283935547,24564100,0.0,0.0,-0.8232678513220617,0.6777699550204443,2010-08-16,0.2553970164655231,Stock,1,Train
2010-08-16,JPM,JPMorgan Chase,37.31999969482422,37.81999969482422,37.279998779296875,37.689998626708984,24.8238582611084,28334100,0.0,0.0,0.5053681989060285,0.2553970164655231,2010-08-17,0.3121869274050393,Stock,1,Train
2010-08-17,JPM,JPMorgan Chase,37.970001220703125,38.06999969482422,37.400001525878906,37.47999954223633,24.685544967651367,33883800,0.0,0.0,-0.5587369035646735,0.3121869274050393,2010-08-18,1.1838535841289812,Stock,1,Train
2010-08-18,JPM,JPMorgan Chase,37.38999938964844,38.189998626708984,37.38999938964844,37.88999938964844,24.955602645874023,27041700,0.0,0.0,1.088050359187929,1.1838535841289812,2010-08-19,4.787204163941898,Stock,1,Train
2010-08-19,JPM,JPMorgan Chase,37.65999984741211,37.970001220703125,37.0,37.06999969482422,24.415512084960938,35384700,0.0,0.0,-2.1879680445431324,4.787204163941898,2010-08-20,0.0355846266448424,Stock,1,Train
2010-08-20,JPM,JPMorgan Chase,37.11000061035156,37.36000061035156,36.810001373291016,37.13999938964844,24.461612701416016,30862000,0.0,0.0,0.1886388789323198,0.0355846266448424,2010-08-23,0.4934354921774371,Stock,1,Train
2010-08-23,JPM,JPMorgan Chase,37.209999084472656,37.40999984741211,36.84000015258789,36.880001068115234,24.29038429260254,29282800,0.0,0.0,-0.7024496367551464,0.4934354921774371,2010-08-24,3.3615602646265423,Stock,1,Train
2010-08-24,JPM,JPMorgan Chase,36.59000015258789,36.70000076293945,35.91999816894531,36.209999084472656,23.84908866882324,48709200,0.0,0.0,-1.833455825654532,3.3615602646265423,2010-08-25,0.0030488069459764,Stock,1,Train
2010-08-25,JPM,JPMorgan Chase,35.95000076293945,36.439998626708984,35.66999816894531,36.22999954223633,23.862260818481445,36058000,0.0,0.0,0.0552160026258368,0.0030488069459764,2010-08-26,2.788852311573445,Stock,1,Train
2010-08-26,JPM,JPMorgan Chase,36.36000061035156,36.619998931884766,35.619998931884766,35.630001068115234,23.46707344055176,31873200,0.0,0.0,-1.669985721966941,2.788852311573445,2010-08-27,7.21500445834143,Stock,1,Train
2010-08-27,JPM,JPMorgan Chase,35.869998931884766,36.689998626708984,35.54999923706055,36.599998474121094,24.105958938598633,38448800,0.0,0.0,2.6860760336113776,7.21500445834143,2010-08-30,4.286937397085128,Stock,1,Train
2010-08-30,JPM,JPMorgan Chase,36.400001525878906,36.599998474121094,35.83000183105469,35.849998474121094,23.61197853088379,27306500,0.0,0.0,-2.0704920664144377,4.286937397085128,2010-08-31,1.9953835663840265,Stock,1,Train
2010-08-31,JPM,JPMorgan Chase,35.939998626708984,36.63999938964844,35.72999954223633,36.36000061035156,23.94788360595703,34784400,0.0,0.0,1.4125804636848218,1.9953835663840265,2010-09-01,13.876559183814752,Stock,1,Train
2010-09-01,JPM,JPMorgan Chase,36.7400016784668,37.79999923706055,36.65999984741211,37.7400016784668,24.85679626464844,36770500,0.0,0.0,3.725125391690158,13.876559183814752,2010-09-02,1.2248604537462773,Stock,1,Train
2010-09-02,JPM,JPMorgan Chase,37.84000015258789,38.20000076293945,37.4900016784668,38.15999984741211,25.1334228515625,31282900,0.0,0.0,1.1067341386919791,1.2248604537462773,2010-09-03,6.824294110824749,Stock,1,Train
2010-09-03,JPM,JPMorgan Chase,38.470001220703125,39.16999816894531,38.470001220703125,39.16999816894531,25.798643112182617,34135600,0.0,0.0,2.6123349920760064,6.824294110824749,2010-09-07,5.282388457338958,Stock,1,Train
2010-09-07,JPM,JPMorgan Chase,38.72999954223633,38.84000015258789,38.220001220703125,38.279998779296875,25.21246337890625,31885500,0.0,0.0,-2.2983447211719477,5.282388457338958,2010-09-08,4.711781249331607,Stock,1,Train
2010-09-08,JPM,JPMorgan Chase,38.34000015258789,39.43000030517578,38.34000015258789,39.119998931884766,25.765724182128903,30781000,0.0,0.0,2.17066378081259,4.711781249331607,2010-09-09,6.121760213998767,Stock,1,Train
2010-09-09,JPM,JPMorgan Chase,39.93000030517578,40.31999969482422,39.119998931884766,40.099998474121094,26.411176681518555,33438800,0.0,0.0,2.4742191119621495,6.121760213998767,2010-09-10,0.7250749363810169,Stock,1,Train
2010-09-10,JPM,JPMorgan Chase,39.91999816894531,40.25,39.66999816894531,39.7599983215332,26.187236785888672,21928600,0.0,0.0,-0.851513321317416,0.7250749363810169,2010-09-13,11.311948278758996,Stock,1,Train
2010-09-13,JPM,JPMorgan Chase,40.63999938964844,41.470001220703125,40.63999938964844,41.119998931884766,27.082977294921875,41643200,0.0,0.0,3.363323992534617,11.311948278758996,2010-09-14,0.9554952392322716,Stock,1,Train
2010-09-14,JPM,JPMorgan Chase,40.970001220703125,41.22999954223633,40.459999084472656,40.720001220703125,26.81953239440918,42754100,0.0,0.0,-0.9774943678775196,0.9554952392322716,2010-09-15,0.4050628609580065,Stock,1,Train
2010-09-15,JPM,JPMorgan Chase,40.5099983215332,41.13999938964844,40.34000015258789,40.97999954223633,26.990768432617188,25399500,0.0,0.0,0.6364454893846028,0.4050628609580065,2010-09-16,0.0005963086093399,Stock,1,Train
2010-09-16,JPM,JPMorgan Chase,40.720001220703125,41.099998474121094,40.54999923706055,40.9900016784668,26.997360229492188,25207500,0.0,0.0,0.0244194309790372,0.0005963086093399,2010-09-17,5.266989407732995,Stock,1,Train
2010-09-17,JPM,JPMorgan Chase,41.029998779296875,41.08000183105469,39.9900016784668,40.060001373291016,26.384828567504883,45938300,0.0,0.0,-2.294992245680363,5.266989407732995,2010-09-20,7.737759313893089,Stock,1,Train
2010-09-20,JPM,JPMorgan Chase,40.2400016784668,41.310001373291016,40.029998779296875,41.189998626708984,27.129074096679688,33337500,0.0,0.0,2.7816828205050785,7.737759313893089,2010-09-21,2.153074363172516,Stock,1,Train
2010-09-21,JPM,JPMorgan Chase,41.310001373291016,41.5,40.470001220703125,40.59000015258789,26.733905792236328,33548900,0.0,0.0,-1.4673358045016538,2.153074363172516,2010-09-22,2.606103188144809,Stock,1,Train
2010-09-22,JPM,JPMorgan Chase,40.43000030517578,40.84000015258789,39.75,39.939998626708984,26.30579376220703,34546000,0.0,0.0,-1.6143429586506113,2.606103188144809,2010-09-23,4.518237592494273,Stock,1,Train
2010-09-23,JPM,JPMorgan Chase,39.630001068115234,39.70000076293945,38.9900016784668,39.099998474121094,25.752534866333008,33471100,0.0,0.0,-2.1256146387561112,4.518237592494273,2010-09-24,2.7184897286284624,Stock,1,Train
2010-09-24,JPM,JPMorgan Chase,39.5099983215332,39.79999923706055,39.29999923706055,39.75,26.1806583404541,28855100,0.0,0.0,1.6487843184081,2.7184897286284624,2010-09-27,2.8896664240379897,Stock,1,Train
2010-09-27,JPM,JPMorgan Chase,39.540000915527344,39.66999816894531,39.0099983215332,39.08000183105469,25.7393741607666,25684900,0.0,0.0,-1.6999018865916908,2.8896664240379897,2010-09-28,0.1110519933845851,Stock,1,Train
2010-09-28,JPM,JPMorgan Chase,39.36000061035156,39.400001525878906,38.61000061035156,38.95000076293945,25.65374183654785,31442600,0.0,0.0,-0.333244644945099,0.1110519933845851,2010-09-29,1.9490098449384612,Stock,1,Train
2010-09-29,JPM,JPMorgan Chase,38.790000915527344,38.880001068115234,38.060001373291016,38.40999984741211,25.298086166381836,40207000,0.0,0.0,-1.3960694269764886,1.9490098449384612,2010-09-30,0.8380281550435968,Stock,1,Train
2010-09-30,JPM,JPMorgan Chase,38.4900016784668,38.95000076293945,37.959999084472656,38.060001373291016,25.067554473876953,54885200,0.0,0.0,-0.9154387773322676,0.8380281550435968,2010-10-01,3.808202695238324,Stock,1,Train
