Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2024-04-25,2024-04-26,XOM,Exxon Mobil,Stock,Test,0.2310548174481025,0.0533863286659759,7.934721259404946
2024-04-26,2024-04-29,XOM,Exxon Mobil,Stock,Test,-2.816863727517706,7.934721259404946,1.9998066963252712
2024-04-29,2024-04-30,XOM,Exxon Mobil,Stock,Test,1.4141452175520275,1.9998066963252712,1.3264158224234444
2024-04-30,2024-05-01,XOM,Exxon Mobil,Stock,Test,-1.15170127308406,1.3264158224234444,3.656236287799289
2024-05-01,2024-05-02,XOM,Exxon Mobil,Stock,Test,-1.9121287320155225,3.656236287799289,0.0326938795603856
2024-05-02,2024-05-03,XOM,Exxon Mobil,Stock,Test,0.1808144893541047,0.0326938795603856,0.0427119952933342
2024-05-03,2024-05-06,XOM,Exxon Mobil,Stock,Test,-0.2066688058061358,0.0427119952933342,0.4153371037433262
2024-05-06,2024-05-07,XOM,Exxon Mobil,Stock,Test,0.6444665264723423,0.4153371037433262,0.2480344199708588
2024-05-07,2024-05-08,XOM,Exxon Mobil,Stock,Test,-0.4980305412029054,0.2480344199708588,0.0002961834795247
2024-05-08,2024-05-09,XOM,Exxon Mobil,Stock,Test,-0.0172099819733989,0.0002961834795247,3.8118592571090657
2024-05-09,2024-05-10,XOM,Exxon Mobil,Stock,Test,1.9523983346410296,3.8118592571090657,0.1649052172220546
2024-05-10,2024-05-13,XOM,Exxon Mobil,Stock,Test,-0.4060852339374761,0.1649052172220546,0.0017964340727656
2024-05-13,2024-05-14,XOM,Exxon Mobil,Stock,Test,-0.0423843611815217,0.0017964340727656,0.3662577079961445
2024-05-14,2024-05-15,XOM,Exxon Mobil,Stock,Test,0.6051922900997208,0.3662577079961445,0.593485326256506
2024-05-15,2024-05-16,XOM,Exxon Mobil,Stock,Test,0.7703799882243216,0.593485326256506,0.3606659292681444
2024-05-16,2024-05-17,XOM,Exxon Mobil,Stock,Test,-0.6005546846608928,0.3606659292681444,2.2215605478811105
2024-05-17,2024-05-20,XOM,Exxon Mobil,Stock,Test,1.4904900361562672,2.2215605478811105,0.6627020527714398
2024-05-20,2024-05-21,XOM,Exxon Mobil,Stock,Test,-0.8140651403735697,0.6627020527714398,0.4808160014314164
2024-05-21,2024-05-22,XOM,Exxon Mobil,Stock,Test,-0.6934089712654549,0.4808160014314164,4.1270195655800945
2024-05-22,2024-05-23,XOM,Exxon Mobil,Stock,Test,-2.0315067229965287,4.1270195655800945,2.960637550523526
2024-05-23,2024-05-24,XOM,Exxon Mobil,Stock,Test,-1.7206503277899103,2.960637550523526,0.0062928867773009
2024-05-24,2024-05-28,XOM,Exxon Mobil,Stock,Test,-0.0793277175853494,0.0062928867773009,1.591735146206689
2024-05-28,2024-05-29,XOM,Exxon Mobil,Stock,Test,1.2616398639099389,1.591735146206689,1.1591941077839631
2024-05-29,2024-05-30,XOM,Exxon Mobil,Stock,Test,-1.0766587703557535,1.1591941077839631,0.1000587252589005
2024-05-30,2024-05-31,XOM,Exxon Mobil,Stock,Test,0.3163206051759836,0.1000587252589005,7.999313709535895
2024-05-31,2024-06-03,XOM,Exxon Mobil,Stock,Test,2.8283058019839182,7.999313709535895,5.883434985296392
2024-06-03,2024-06-04,XOM,Exxon Mobil,Stock,Test,-2.4255793092159226,5.883434985296392,2.456975057429629
2024-06-04,2024-06-05,XOM,Exxon Mobil,Stock,Test,-1.5674741010395128,2.456975057429629,0.1588864138858937
2024-06-05,2024-06-06,XOM,Exxon Mobil,Stock,Test,0.3986055868724041,0.1588864138858937,0.5603931049321318
2024-06-06,2024-06-07,XOM,Exxon Mobil,Stock,Test,0.7485940855578087,0.5603931049321318,1.15824307773501
2024-06-07,2024-06-10,XOM,Exxon Mobil,Stock,Test,-1.0762170216712843,1.15824307773501,0.0854081871782915
2024-06-10,2024-06-11,XOM,Exxon Mobil,Stock,Test,0.2922467915620144,0.0854081871782915,0.6528667248316303
2024-06-11,2024-06-12,XOM,Exxon Mobil,Stock,Test,-0.8080016861564278,0.6528667248316303,1.2356948074728105
2024-06-12,2024-06-13,XOM,Exxon Mobil,Stock,Test,-1.111618103249857,1.2356948074728105,0.6488851012668689
2024-06-13,2024-06-14,XOM,Exxon Mobil,Stock,Test,-0.8055340472424918,0.6488851012668689,0.720370067010592
2024-06-14,2024-06-17,XOM,Exxon Mobil,Stock,Test,-0.8487461734880412,0.720370067010592,0.4757461364955722
2024-06-17,2024-06-18,XOM,Exxon Mobil,Stock,Test,-0.6897435295061289,0.4757461364955722,0.8777907282306546
2024-06-18,2024-06-20,XOM,Exxon Mobil,Stock,Test,0.9369048661580612,0.8777907282306546,4.5568238083522
2024-06-20,2024-06-21,XOM,Exxon Mobil,Stock,Test,2.1346718268511906,4.5568238083522,0.7760035363068707
2024-06-21,2024-06-24,XOM,Exxon Mobil,Stock,Test,-0.880910629012314,0.7760035363068707,8.568037236701356
2024-06-24,2024-06-25,XOM,Exxon Mobil,Stock,Test,2.9271209808788834,8.568037236701356,0.0785050121476886
2024-06-25,2024-06-26,XOM,Exxon Mobil,Stock,Test,0.2801874589407753,0.0785050121476886,0.0012229063657308
2024-06-26,2024-06-27,XOM,Exxon Mobil,Stock,Test,0.0349700781487669,0.0012229063657308,0.1826322398686493
2024-06-27,2024-06-28,XOM,Exxon Mobil,Stock,Test,0.4273549342977676,0.1826322398686493,0.0365951748253842
2024-06-28,2024-07-01,XOM,Exxon Mobil,Stock,Test,0.1912986534855493,0.0365951748253842,0.0193440539873466
2024-07-01,2024-07-02,XOM,Exxon Mobil,Stock,Test,-0.1390829032891773,0.0193440539873466,0.4635053524664793
2024-07-02,2024-07-03,XOM,Exxon Mobil,Stock,Test,-0.6808122740274879,0.4635053524664793,0.2567362776039459
2024-07-03,2024-07-05,XOM,Exxon Mobil,Stock,Test,0.5066915014127886,0.2567362776039459,1.485016878332174
2024-07-05,2024-07-08,XOM,Exxon Mobil,Stock,Test,-1.2186126859392914,1.485016878332174,1.1134610710679695
2024-07-08,2024-07-09,XOM,Exxon Mobil,Stock,Test,-1.055206648513915,1.1134610710679695,1.235489144387932
2024-07-09,2024-07-10,XOM,Exxon Mobil,Stock,Test,-1.1115255932221857,1.235489144387932,0.7734728356398072
2024-07-10,2024-07-11,XOM,Exxon Mobil,Stock,Test,0.8794730442940291,0.7734728356398072,1.3956025019342913
2024-07-11,2024-07-12,XOM,Exxon Mobil,Stock,Test,1.1813562129748552,1.3956025019342913,0.0003113495978033
2024-07-12,2024-07-15,XOM,Exxon Mobil,Stock,Test,0.0176451012409493,0.0003113495978033,2.8839644001019753
2024-07-15,2024-07-16,XOM,Exxon Mobil,Stock,Test,1.6982238957516689,2.8839644001019753,0.5152984959722973
2024-07-16,2024-07-17,XOM,Exxon Mobil,Stock,Test,0.7178429465922872,0.5152984959722973,1.8752826243293448
2024-07-17,2024-07-18,XOM,Exxon Mobil,Stock,Test,1.3694095896879592,1.8752826243293448,0.9628122726921008
2024-07-18,2024-07-19,XOM,Exxon Mobil,Stock,Test,0.9812299795114808,0.9628122726921008,5.404656903889748
2024-07-19,2024-07-22,XOM,Exxon Mobil,Stock,Test,-2.3247917979659487,5.404656903889748,0.4783612413122017
2024-07-22,2024-07-23,XOM,Exxon Mobil,Stock,Test,-0.6916366396542347,0.4783612413122017,2.6463116374705145
2024-07-23,2024-07-24,XOM,Exxon Mobil,Stock,Test,-1.6267487935973748,2.6463116374705145,1.962666808051827
2024-07-24,2024-07-25,XOM,Exxon Mobil,Stock,Test,1.4009521076938452,1.962666808051827,4.336106932288121
2024-07-25,2024-07-26,XOM,Exxon Mobil,Stock,Test,2.0823320898185576,4.336106932288121,0.0072587390794483
2024-07-26,2024-07-29,XOM,Exxon Mobil,Stock,Test,-0.0851982340160193,0.0072587390794483,1.1106049253382966
2024-07-29,2024-07-30,XOM,Exxon Mobil,Stock,Test,-1.053852421043049,1.1106049253382966,3.123151586475208
2024-07-30,2024-07-31,XOM,Exxon Mobil,Stock,Test,1.7672440653387995,3.123151586475208,0.1258658440803877
2024-07-31,2024-08-01,XOM,Exxon Mobil,Stock,Test,0.3547757659147363,0.1258658440803877,1.9392328753785617
2024-08-01,2024-08-02,XOM,Exxon Mobil,Stock,Test,-1.3925634187995035,1.9392328753785617,0.0035847133736595
2024-08-02,2024-08-05,XOM,Exxon Mobil,Stock,Test,-0.0598724759272537,0.0035847133736595,3.3188043530663753
2024-08-05,2024-08-06,XOM,Exxon Mobil,Stock,Test,-1.821758588031459,3.3188043530663753,0.2840043659085542
