Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Squared_Return,Target_Squared_Return
2023-03-29,2023-03-30,^GSPC,S&P 500,Benchmark,Validation,1.41368707750468,1.9985111531037236,0.3247859187570391
2023-03-30,2023-03-31,^GSPC,S&P 500,Benchmark,Validation,0.5698999199482653,0.3247859187570391,2.05444285307301
2023-03-31,2023-04-03,^GSPC,S&P 500,Benchmark,Validation,1.4333327782036556,2.05444285307301,0.1363103062639726
2023-04-03,2023-04-04,^GSPC,S&P 500,Benchmark,Validation,0.3692022565802823,0.1363103062639726,0.338007325824315
2023-04-04,2023-04-05,^GSPC,S&P 500,Benchmark,Validation,-0.5813839745162529,0.338007325824315,0.0622742870102948
2023-04-05,2023-04-06,^GSPC,S&P 500,Benchmark,Validation,-0.2495481657121423,0.0622742870102948,0.1276470785848072
2023-04-06,2023-04-10,^GSPC,S&P 500,Benchmark,Validation,0.3572773132803247,0.1276470785848072,0.0099163161512652
2023-04-10,2023-04-11,^GSPC,S&P 500,Benchmark,Validation,0.0995807017010084,0.0099163161512652,1.7100981488459505e-05
2023-04-11,2023-04-12,^GSPC,S&P 500,Benchmark,Validation,-0.004135333298352,1.7100981488459505e-05,0.1716823030443214
2023-04-12,2023-04-13,^GSPC,S&P 500,Benchmark,Validation,-0.4143456323461385,0.1716823030443214,1.7359407687846933
2023-04-13,2023-04-14,^GSPC,S&P 500,Benchmark,Validation,1.3175510497831548,1.7359407687846933,0.0429118510321582
2023-04-14,2023-04-17,^GSPC,S&P 500,Benchmark,Validation,-0.2071517584577988,0.0429118510321582,0.1089464414028586
2023-04-17,2023-04-18,^GSPC,S&P 500,Benchmark,Validation,0.3300703582614753,0.1089464414028586,0.0073077673500885
2023-04-18,2023-04-19,^GSPC,S&P 500,Benchmark,Validation,0.0854854803465975,0.0073077673500885,7.100682569565787e-05
2023-04-19,2023-04-20,^GSPC,S&P 500,Benchmark,Validation,-0.0084265547939628,7.100682569565787e-05,0.3564490226078611
2023-04-20,2023-04-21,^GSPC,S&P 500,Benchmark,Validation,-0.5970335188311131,0.3564490226078611,0.0081501399853376
2023-04-21,2023-04-24,^GSPC,S&P 500,Benchmark,Validation,0.0902781257300886,0.0081501399853376,0.0072457000361229
2023-04-24,2023-04-25,^GSPC,S&P 500,Benchmark,Validation,0.0851216778272312,0.0072457000361229,2.5399382806709503
2023-04-25,2023-04-26,^GSPC,S&P 500,Benchmark,Validation,-1.593718381857645,2.5399382806709503,0.1481159498221831
2023-04-26,2023-04-27,^GSPC,S&P 500,Benchmark,Validation,-0.3848583503344875,0.1481159498221831,3.754756241654992
2023-04-27,2023-04-28,^GSPC,S&P 500,Benchmark,Validation,1.9377193402696355,3.754756241654992,0.6755740723686459
